Unique ID,Monolayer (C2DB),Interlayer distance,Formula,Binding energy,Slide stability,mat_link,Magnetic,2D Bravais type,Band gap,COD id of parent bulk structure,ICSD id of parent bulk structure,Inversion symmetry,Layer group,Layer group number,Number of atoms,Monolayer ID,Number of layers,Number of species,Point group,Reduced formula,Stoichiometry,Structure origin,Thickness,Unit cell area,param1,param2,param3,param4,paramIz,param5,param6,Monolayer band gap,mat_name,stable,mono_name,param7
Ti2O4-312489eced4d-2-1_0_0_1-0_0.5,Ti2O4-312489eced4d,2.806,Ti4O8,21.003,Unverified,https://bidb.fysik.dtu.dk/material/2TiO2-1-2-1_0_0_1-0_0.5,No,,2.787,,,Yes,p2_1/m11,15,12,Ti2O4-312489eced4d,2,2,,TiO2,AB2,original24,6.763,15.551,1,0,0,1,0,1.0,0.0,2.854857825,2TiO2-1-2-1_0_0_1-0_0.5,2,Ti2O4-312489eced4d,0.5
Ti2O4-312489eced4d-2-1_0_0_1-0_0,Ti2O4-312489eced4d,2.627,Ti4O8,24.332,Stable,https://bidb.fysik.dtu.dk/material/2TiO2-1-2-1_0_0_1-0_0,No,,2.796,,,Yes,p2_1/m11,15,12,Ti2O4-312489eced4d,2,2,,TiO2,AB2,original24,6.584,15.551,1,0,0,1,0,1.0,0.0,2.854857825,2TiO2-1-2-1_0_0_1-0_0,1,Ti2O4-312489eced4d,0.0
Zr2Br4-112846d9ccdd-2--1_0_0_-1--0.5_-0.12,Zr2Br4-112846d9ccdd,2.895,Zr4Br8,16.462,Stable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2--1_0_0_-1--0.5_-0.12,No,,0.49,,,No,pm11,11,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.062,22.71,-1,0,0,-1,0,1.0,-0.5,0.591027975,2ZrBr2-1-2--1_0_0_-1--0.5_-0.12,1,Zr2Br4-112846d9ccdd,-0.12
Zr2Br4-112846d9ccdd-2--1_0_0_-1--0.5_-0.5,Zr2Br4-112846d9ccdd,3.603,Zr4Br8,10.168,Unverified,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2--1_0_0_-1--0.5_-0.5,No,,0.496,,,No,pm2m,27,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.771,22.71,-1,0,0,-1,0,1.0,-0.5,0.591027975,2ZrBr2-1-2--1_0_0_-1--0.5_-0.5,2,Zr2Br4-112846d9ccdd,-0.5
Zr2Br4-112846d9ccdd-2--1_0_0_-1--0.5_-0.77,Zr2Br4-112846d9ccdd,3.022,Zr4Br8,14.861,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2--1_0_0_-1--0.5_-0.77,No,,0.491,,,No,pm11,11,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.19,22.71,-1,0,0,-1,0,1.0,-0.5,0.591027975,2ZrBr2-1-2--1_0_0_-1--0.5_-0.77,0,Zr2Br4-112846d9ccdd,-0.77
Zr2Br4-112846d9ccdd-2--1_0_0_-1-0.5_0,Zr2Br4-112846d9ccdd,2.939,Zr4Br8,16.099,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2--1_0_0_-1-0.5_0,No,,0.507,,,No,pm2_1b,28,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.107,22.71,-1,0,0,-1,0,1.0,0.5,0.591027975,2ZrBr2-1-2--1_0_0_-1-0.5_0,0,Zr2Br4-112846d9ccdd,0.0
Zr2Br4-112846d9ccdd-2--1_0_0_-1-0_-0.25,Zr2Br4-112846d9ccdd,2.978,Zr4Br8,15.623,Stable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2--1_0_0_-1-0_-0.25,No,,0.499,,,No,pm11,11,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.145,22.71,-1,0,0,-1,0,1.0,0.0,0.591027975,2ZrBr2-1-2--1_0_0_-1-0_-0.25,1,Zr2Br4-112846d9ccdd,-0.25
Zr2Br4-112846d9ccdd-2--1_0_0_-1-0_-0.27,Zr2Br4-112846d9ccdd,2.978,Zr4Br8,15.571,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2--1_0_0_-1-0_-0.27,No,,0.498,,,No,pm11,11,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.145,22.71,-1,0,0,-1,0,1.0,0.0,0.591027975,2ZrBr2-1-2--1_0_0_-1-0_-0.27,0,Zr2Br4-112846d9ccdd,-0.27
Zr2Br4-112846d9ccdd-2--1_0_0_-1-0_-0.62,Zr2Br4-112846d9ccdd,3.138,Zr4Br8,13.937,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2--1_0_0_-1-0_-0.62,No,,0.493,,,No,pm11,11,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.306,22.71,-1,0,0,-1,0,1.0,0.0,0.591027975,2ZrBr2-1-2--1_0_0_-1-0_-0.62,0,Zr2Br4-112846d9ccdd,-0.62
Zr2Br4-112846d9ccdd-2--1_0_0_-1-0_-0.89,Zr2Br4-112846d9ccdd,3.194,Zr4Br8,13.963,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2--1_0_0_-1-0_-0.89,No,,0.498,,,No,pm11,11,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.361,22.71,-1,0,0,-1,0,1.0,0.0,0.591027975,2ZrBr2-1-2--1_0_0_-1-0_-0.89,0,Zr2Br4-112846d9ccdd,-0.89
Zr2Br4-112846d9ccdd-2--1_0_0_-1-0_0.5,Zr2Br4-112846d9ccdd,3.255,Zr4Br8,13.097,Unverified,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2--1_0_0_-1-0_0.5,No,,0.494,,,No,pm2a,31,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.422,22.71,-1,0,0,-1,0,1.0,0.0,0.591027975,2ZrBr2-1-2--1_0_0_-1-0_0.5,2,Zr2Br4-112846d9ccdd,0.5
Zr2Br4-112846d9ccdd-2--1_0_0_-1-0_0,Zr2Br4-112846d9ccdd,3.277,Zr4Br8,13.331,Unverified,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2--1_0_0_-1-0_0,No,,0.504,,,No,pm2_1n,32,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.444,22.71,-1,0,0,-1,0,1.0,0.0,0.591027975,2ZrBr2-1-2--1_0_0_-1-0_0,2,Zr2Br4-112846d9ccdd,0.0
Zr2Br4-112846d9ccdd-2-1_0_0_1--0.5_-0.12,Zr2Br4-112846d9ccdd,3.587,Zr4Br8,10.795,Unverified,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1--0.5_-0.12,No,,0.502,,,Yes,p2/m11,14,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.754,22.71,1,0,0,1,0,1.0,-0.5,0.591027975,2ZrBr2-1-2-1_0_0_1--0.5_-0.12,2,Zr2Br4-112846d9ccdd,-0.12
Zr2Br4-112846d9ccdd-2-1_0_0_1--0.5_-0.39,Zr2Br4-112846d9ccdd,3.16,Zr4Br8,13.721,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1--0.5_-0.39,No,,0.502,,,Yes,p2/m11,14,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.328,22.71,1,0,0,1,0,1.0,-0.5,0.591027975,2ZrBr2-1-2-1_0_0_1--0.5_-0.39,0,Zr2Br4-112846d9ccdd,-0.39
Zr2Br4-112846d9ccdd-2-1_0_0_1--0.5_-0.77,Zr2Br4-112846d9ccdd,2.906,Zr4Br8,16.356,Stable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1--0.5_-0.77,No,,0.511,,,Yes,p2/m11,14,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.073,22.71,1,0,0,1,0,1.0,-0.5,0.591027975,2ZrBr2-1-2-1_0_0_1--0.5_-0.77,1,Zr2Br4-112846d9ccdd,-0.77
Zr2Br4-112846d9ccdd-2-1_0_0_1-0.5_-0.23,Zr2Br4-112846d9ccdd,3.553,Zr4Br8,11.019,Unverified,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0.5_-0.23,No,,0.504,,,Yes,p2/m11,14,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.721,22.71,1,0,0,1,0,1.0,0.5,0.591027975,2ZrBr2-1-2-1_0_0_1-0.5_-0.23,2,Zr2Br4-112846d9ccdd,-0.23
Zr2Br4-112846d9ccdd-2-1_0_0_1-0.5_-0.5,Zr2Br4-112846d9ccdd,2.895,Zr4Br8,16.244,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0.5_-0.5,No,,0.496,,,Yes,p2/m11,14,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.062,22.71,1,0,0,1,0,1.0,0.5,0.591027975,2ZrBr2-1-2-1_0_0_1-0.5_-0.5,0,Zr2Br4-112846d9ccdd,-0.5
Zr2Br4-112846d9ccdd-2-1_0_0_1-0.5_-0.53,Zr2Br4-112846d9ccdd,2.891,Zr4Br8,16.397,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0.5_-0.53,No,,0.498,,,Yes,p2/m11,14,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.058,22.71,1,0,0,1,0,1.0,0.5,0.591027975,2ZrBr2-1-2-1_0_0_1-0.5_-0.53,0,Zr2Br4-112846d9ccdd,-0.53
Zr2Br4-112846d9ccdd-2-1_0_0_1-0.5_-0.54,Zr2Br4-112846d9ccdd,2.897,Zr4Br8,16.402,Stable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0.5_-0.54,No,,0.499,,,Yes,p2/m11,14,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.064,22.71,1,0,0,1,0,1.0,0.5,0.591027975,2ZrBr2-1-2-1_0_0_1-0.5_-0.54,1,Zr2Br4-112846d9ccdd,-0.54
Zr2Br4-112846d9ccdd-2-1_0_0_1-0.5_0.12,Zr2Br4-112846d9ccdd,3.044,Zr4Br8,14.657,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0.5_0.12,No,,0.506,,,Yes,p2/m11,14,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.212,22.71,1,0,0,1,0,1.0,0.5,0.591027975,2ZrBr2-1-2-1_0_0_1-0.5_0.12,0,Zr2Br4-112846d9ccdd,0.12
Zr2Br4-112846d9ccdd-2-1_0_0_1-0.5_0.39,Zr2Br4-112846d9ccdd,2.928,Zr4Br8,16.165,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0.5_0.39,No,,0.506,,,Yes,p2/m11,14,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.096,22.71,1,0,0,1,0,1.0,0.5,0.591027975,2ZrBr2-1-2-1_0_0_1-0.5_0.39,0,Zr2Br4-112846d9ccdd,0.39
Zr2Br4-112846d9ccdd-2-1_0_0_1-0.5_0,Zr2Br4-112846d9ccdd,3.415,Zr4Br8,11.925,Unverified,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0.5_0,No,,0.503,,,Yes,p2/m11,14,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.583,22.71,1,0,0,1,0,1.0,0.5,0.591027975,2ZrBr2-1-2-1_0_0_1-0.5_0,2,Zr2Br4-112846d9ccdd,0.0
Zr2Br4-112846d9ccdd-2-1_0_0_1-0_-0.27,Zr2Br4-112846d9ccdd,3.138,Zr4Br8,14.0,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0_-0.27,No,,0.505,,,Yes,p2_1/m11,15,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.306,22.71,1,0,0,1,0,1.0,0.0,0.591027975,2ZrBr2-1-2-1_0_0_1-0_-0.27,0,Zr2Br4-112846d9ccdd,-0.27
Zr2Br4-112846d9ccdd-2-1_0_0_1-0_-0.38,Zr2Br4-112846d9ccdd,2.989,Zr4Br8,15.502,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0_-0.38,No,,0.508,,,Yes,p2_1/m11,15,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.156,22.71,1,0,0,1,0,1.0,0.0,0.591027975,2ZrBr2-1-2-1_0_0_1-0_-0.38,0,Zr2Br4-112846d9ccdd,-0.38
Zr2Br4-112846d9ccdd-2-1_0_0_1-0_-0.4,Zr2Br4-112846d9ccdd,2.985,Zr4Br8,15.574,Stable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0_-0.4,No,,0.505,,,Yes,p2_1/m11,15,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.152,22.71,1,0,0,1,0,1.0,0.0,0.591027975,2ZrBr2-1-2-1_0_0_1-0_-0.4,1,Zr2Br4-112846d9ccdd,-0.4
Zr2Br4-112846d9ccdd-2-1_0_0_1-0_-0.62,Zr2Br4-112846d9ccdd,3.26,Zr4Br8,13.441,Unverified,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0_-0.62,No,,0.5,,,Yes,p2_1/m11,15,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.428,22.71,1,0,0,1,0,1.0,0.0,0.591027975,2ZrBr2-1-2-1_0_0_1-0_-0.62,2,Zr2Br4-112846d9ccdd,-0.62
Zr2Br4-112846d9ccdd-2-1_0_0_1-0_0.27,Zr2Br4-112846d9ccdd,3.238,Zr4Br8,13.61,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0_0.27,No,,0.499,,,Yes,p2_1/m11,15,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.405,22.71,1,0,0,1,0,1.0,0.0,0.591027975,2ZrBr2-1-2-1_0_0_1-0_0.27,0,Zr2Br4-112846d9ccdd,0.27
Zr2Br4-112846d9ccdd-2-1_0_0_1-0_0.5,Zr2Br4-112846d9ccdd,3.111,Zr4Br8,14.592,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0_0.5,No,,0.498,,,Yes,p2_1/m11,15,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.278,22.71,1,0,0,1,0,1.0,0.0,0.591027975,2ZrBr2-1-2-1_0_0_1-0_0.5,0,Zr2Br4-112846d9ccdd,0.5
Zr2Br4-112846d9ccdd-2-1_0_0_1-0_0,Zr2Br4-112846d9ccdd,3.066,Zr4Br8,14.467,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr2-1-2-1_0_0_1-0_0,No,,0.485,,,Yes,p2_1/m11,15,12,Zr2Br4-112846d9ccdd,2,2,,ZrBr2,AB2,original24,11.234,22.71,1,0,0,1,0,1.0,0.0,0.591027975,2ZrBr2-1-2-1_0_0_1-0_0,0,Zr2Br4-112846d9ccdd,0.0
Zr2Cl4-78bf3c7e79be-2--1_0_0_-1--0.5_-0.5,Zr2Cl4-78bf3c7e79be,3.409,Zr4Cl8,10.206,Unverified,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2--1_0_0_-1--0.5_-0.5,No,,0.529,,,No,pm2m,27,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,11.015,20.765,-1,0,0,-1,0,1.0,-0.5,0.595805394,2ZrCl2-1-2--1_0_0_-1--0.5_-0.5,2,Zr2Cl4-78bf3c7e79be,-0.5
Zr2Cl4-78bf3c7e79be-2--1_0_0_-1--0.5_-0.78,Zr2Cl4-78bf3c7e79be,2.862,Zr4Cl8,14.579,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2--1_0_0_-1--0.5_-0.78,No,,0.539,,,No,pm11,11,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.467,20.765,-1,0,0,-1,0,1.0,-0.5,0.595805394,2ZrCl2-1-2--1_0_0_-1--0.5_-0.78,0,Zr2Cl4-78bf3c7e79be,-0.78
Zr2Cl4-78bf3c7e79be-2--1_0_0_-1-0.5_0,Zr2Cl4-78bf3c7e79be,2.803,Zr4Cl8,15.332,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2--1_0_0_-1-0.5_0,No,,0.545,,,No,pm2_1b,28,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.409,20.765,-1,0,0,-1,0,1.0,0.5,0.595805394,2ZrCl2-1-2--1_0_0_-1-0.5_0,0,Zr2Cl4-78bf3c7e79be,0.0
Zr2Cl4-78bf3c7e79be-2--1_0_0_-1-0_-0.26,Zr2Cl4-78bf3c7e79be,2.815,Zr4Cl8,15.078,Stable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2--1_0_0_-1-0_-0.26,No,,0.542,,,No,pm11,11,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.421,20.765,-1,0,0,-1,0,1.0,0.0,0.595805394,2ZrCl2-1-2--1_0_0_-1-0_-0.26,1,Zr2Cl4-78bf3c7e79be,-0.26
Zr2Cl4-78bf3c7e79be-2--1_0_0_-1-0_-0.28,Zr2Cl4-78bf3c7e79be,2.814,Zr4Cl8,15.033,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2--1_0_0_-1-0_-0.28,No,,0.542,,,No,pm11,11,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.419,20.765,-1,0,0,-1,0,1.0,0.0,0.595805394,2ZrCl2-1-2--1_0_0_-1-0_-0.28,0,Zr2Cl4-78bf3c7e79be,-0.28
Zr2Cl4-78bf3c7e79be-2--1_0_0_-1-0_-0.62,Zr2Cl4-78bf3c7e79be,2.957,Zr4Cl8,13.75,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2--1_0_0_-1-0_-0.62,No,,0.537,,,No,pm11,11,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.563,20.765,-1,0,0,-1,0,1.0,0.0,0.595805394,2ZrCl2-1-2--1_0_0_-1-0_-0.62,0,Zr2Cl4-78bf3c7e79be,-0.62
Zr2Cl4-78bf3c7e79be-2--1_0_0_-1-0_-0.9,Zr2Cl4-78bf3c7e79be,3.053,Zr4Cl8,13.35,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2--1_0_0_-1-0_-0.9,No,,0.535,,,No,pm11,11,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.659,20.765,-1,0,0,-1,0,1.0,0.0,0.595805394,2ZrCl2-1-2--1_0_0_-1-0_-0.9,0,Zr2Cl4-78bf3c7e79be,-0.9
Zr2Cl4-78bf3c7e79be-2--1_0_0_-1-0_0.5,Zr2Cl4-78bf3c7e79be,3.069,Zr4Cl8,12.872,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2--1_0_0_-1-0_0.5,No,,0.535,,,No,pm2a,31,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.674,20.765,-1,0,0,-1,0,1.0,0.0,0.595805394,2ZrCl2-1-2--1_0_0_-1-0_0.5,0,Zr2Cl4-78bf3c7e79be,0.5
Zr2Cl4-78bf3c7e79be-2-1_0_0_1--0.5_-0.12,Zr2Cl4-78bf3c7e79be,3.393,Zr4Cl8,10.629,Unverified,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1--0.5_-0.12,No,,0.539,,,Yes,p2/m11,14,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.999,20.765,1,0,0,1,0,1.0,-0.5,0.595805394,2ZrCl2-1-2-1_0_0_1--0.5_-0.12,2,Zr2Cl4-78bf3c7e79be,-0.12
Zr2Cl4-78bf3c7e79be-2-1_0_0_1--0.5_-0.4,Zr2Cl4-78bf3c7e79be,2.957,Zr4Cl8,13.837,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1--0.5_-0.4,No,,0.541,,,Yes,p2/m11,14,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.563,20.765,1,0,0,1,0,1.0,-0.5,0.595805394,2ZrCl2-1-2-1_0_0_1--0.5_-0.4,0,Zr2Cl4-78bf3c7e79be,-0.4
Zr2Cl4-78bf3c7e79be-2-1_0_0_1--0.5_-0.78,Zr2Cl4-78bf3c7e79be,2.761,Zr4Cl8,15.593,Stable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1--0.5_-0.78,No,,0.538,,,Yes,p2/m11,14,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.366,20.765,1,0,0,1,0,1.0,-0.5,0.595805394,2ZrCl2-1-2-1_0_0_1--0.5_-0.78,1,Zr2Cl4-78bf3c7e79be,-0.78
Zr2Cl4-78bf3c7e79be-2-1_0_0_1-0.5_-0.22,Zr2Cl4-78bf3c7e79be,3.361,Zr4Cl8,10.861,Unverified,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1-0.5_-0.22,No,,0.539,,,Yes,p2/m11,14,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.967,20.765,1,0,0,1,0,1.0,0.5,0.595805394,2ZrCl2-1-2-1_0_0_1-0.5_-0.22,2,Zr2Cl4-78bf3c7e79be,-0.22
Zr2Cl4-78bf3c7e79be-2-1_0_0_1-0.5_-0.5,Zr2Cl4-78bf3c7e79be,2.75,Zr4Cl8,15.65,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1-0.5_-0.5,No,,0.544,,,Yes,p2/m11,14,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.356,20.765,1,0,0,1,0,1.0,0.5,0.595805394,2ZrCl2-1-2-1_0_0_1-0.5_-0.5,0,Zr2Cl4-78bf3c7e79be,-0.5
Zr2Cl4-78bf3c7e79be-2-1_0_0_1-0.5_-0.52,Zr2Cl4-78bf3c7e79be,2.742,Zr4Cl8,15.716,Stable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1-0.5_-0.52,No,,0.545,,,Yes,p2/m11,14,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.348,20.765,1,0,0,1,0,1.0,0.5,0.595805394,2ZrCl2-1-2-1_0_0_1-0.5_-0.52,1,Zr2Cl4-78bf3c7e79be,-0.52
Zr2Cl4-78bf3c7e79be-2-1_0_0_1-0.5_0.12,Zr2Cl4-78bf3c7e79be,2.878,Zr4Cl8,14.379,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1-0.5_0.12,No,,0.536,,,Yes,p2/m11,14,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.483,20.765,1,0,0,1,0,1.0,0.5,0.595805394,2ZrCl2-1-2-1_0_0_1-0.5_0.12,0,Zr2Cl4-78bf3c7e79be,0.12
Zr2Cl4-78bf3c7e79be-2-1_0_0_1-0.5_0,Zr2Cl4-78bf3c7e79be,3.229,Zr4Cl8,11.75,Unverified,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1-0.5_0,No,,0.536,,,Yes,p2/m11,14,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.834,20.765,1,0,0,1,0,1.0,0.5,0.595805394,2ZrCl2-1-2-1_0_0_1-0.5_0,2,Zr2Cl4-78bf3c7e79be,0.0
Zr2Cl4-78bf3c7e79be-2-1_0_0_1-0_-0.28,Zr2Cl4-78bf3c7e79be,2.957,Zr4Cl8,13.776,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1-0_-0.28,No,,0.55,,,Yes,p2_1/m11,15,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.563,20.765,1,0,0,1,0,1.0,0.0,0.595805394,2ZrCl2-1-2-1_0_0_1-0_-0.28,0,Zr2Cl4-78bf3c7e79be,-0.28
Zr2Cl4-78bf3c7e79be-2-1_0_0_1-0_-0.63,Zr2Cl4-78bf3c7e79be,3.106,Zr4Cl8,12.955,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1-0_-0.63,No,,0.537,,,Yes,p2_1/m11,15,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.712,20.765,1,0,0,1,0,1.0,0.0,0.595805394,2ZrCl2-1-2-1_0_0_1-0_-0.63,0,Zr2Cl4-78bf3c7e79be,-0.63
Zr2Cl4-78bf3c7e79be-2-1_0_0_1-0_0.5,Zr2Cl4-78bf3c7e79be,2.968,Zr4Cl8,14.016,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1-0_0.5,No,,0.542,,,Yes,p2_1/m11,15,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.573,20.765,1,0,0,1,0,1.0,0.0,0.595805394,2ZrCl2-1-2-1_0_0_1-0_0.5,0,Zr2Cl4-78bf3c7e79be,0.5
Zr2Cl4-78bf3c7e79be-2-1_0_0_1-0_0,Zr2Cl4-78bf3c7e79be,2.899,Zr4Cl8,14.117,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1-0_0,No,,0.531,,,Yes,p2_1/m11,15,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.504,20.765,1,0,0,1,0,1.0,0.0,0.595805394,2ZrCl2-1-2-1_0_0_1-0_0,0,Zr2Cl4-78bf3c7e79be,0.0
Zr2Cl4-78bf3c7e79be-2-1_0_0_1-Iz-0.5_0.5,Zr2Cl4-78bf3c7e79be,3.117,Zr4Cl8,12.874,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl2-1-2-1_0_0_1-Iz-0.5_0.5,No,,0.536,,,No,pm2_1n,32,12,Zr2Cl4-78bf3c7e79be,2,2,,ZrCl2,AB2,original24,10.722,20.765,1,0,0,1,1,-1.0,0.5,0.595805394,2ZrCl2-1-2-1_0_0_1-Iz-0.5_0.5,0,Zr2Cl4-78bf3c7e79be,0.5
Zr2I4-a5233adfb04f-2--1_0_0_-1--0.5_-0.1,Zr2I4-a5233adfb04f,3.133,Zr4I8,16.467,Stable,https://bidb.fysik.dtu.dk/material/2ZrI2-1-2--1_0_0_-1--0.5_-0.1,No,,0.295,1537359.0,,No,pm11,11,12,Zr2I4-a5233adfb04f,2,2,,ZrI2,AB2,original24,11.934,26.075,-1,0,0,-1,0,1.0,-0.5,0.428681215,2ZrI2-1-2--1_0_0_-1--0.5_-0.1,1,Zr2I4-a5233adfb04f,-0.1
