Unique ID,Monolayer (C2DB),Interlayer distance,Formula,Binding energy,Slide stability,mat_link,Magnetic,2D Bravais type,Band gap,COD id of parent bulk structure,ICSD id of parent bulk structure,Inversion symmetry,Layer group,Layer group number,Number of atoms,Monolayer ID,Number of layers,Number of species,Point group,Reduced formula,Stoichiometry,Structure origin,Thickness,Unit cell area,param1,param2,param3,param4,paramIz,param5,param6,Monolayer band gap,mat_name,stable,mono_name,param7
Y2Br6-fd5f6e2221ca-2-1_0_0_1-0_0.32,2YBr3-1,3.262,Y4Br12,8.974,Unstable,https://bidb.fysik.dtu.dk/material/2YBr3-1-2-1_0_0_1-0_0.32,No,,3.988,,,Yes,c2/m11,18,16,Y2Br6-fd5f6e2221ca,2,2,,YBr3,AB3,original24,9.723,45.487,1,0,0,1,0,1.0,0,4.086510251,2YBr3-1-2-1_0_0_1-0_0.32,0,2YBr3-1,0.32
Y2Br6-fd5f6e2221ca-2-1_0_0_1-0_0,2YBr3-1,3.36,Y4Br12,8.564,Stable,https://bidb.fysik.dtu.dk/material/2YBr3-1-2-1_0_0_1-0_0,No,,4.032,,,Yes,p-31m,71,16,Y2Br6-fd5f6e2221ca,2,2,,YBr3,AB3,original24,9.821,45.487,1,0,0,1,0,1.0,0,4.086510251,2YBr3-1-2-1_0_0_1-0_0,1,2YBr3-1,0
Y2Cl6-7a926d84d193-2-1_-1_1_0-0.04_-0.29,2YCl3-1,3.14,Y4Cl12,7.883,Unstable,https://bidb.fysik.dtu.dk/material/2YCl3-1-2-1_-1_1_0-0.04_-0.29,No,,4.983,1528118.0,,No,p1,1,16,Y2Cl6-7a926d84d193,2,2,,YCl3,AB3,original24,9.128,42.02,1,-1,1,0,0,1.0,0.04,5.112617177,2YCl3-1-2-1_-1_1_0-0.04_-0.29,0,2YCl3-1,-0.29
Y2Cl6-7a926d84d193-2-1_-1_1_0-0.33_-0.33,2YCl3-1,3.637,Y4Cl12,5.806,Unstable,https://bidb.fysik.dtu.dk/material/2YCl3-1-2-1_-1_1_0-0.33_-0.33,No,,4.996,1528118.0,,No,p321,68,16,Y2Cl6-7a926d84d193,2,2,,YCl3,AB3,original24,9.624,42.02,1,-1,1,0,0,1.0,0.33,5.112617177,2YCl3-1-2-1_-1_1_0-0.33_-0.33,0,2YCl3-1,-0.33
Y2Cl6-7a926d84d193-2-1_-1_1_0-0_0,2YCl3-1,3.693,Y4Cl12,5.666,Unstable,https://bidb.fysik.dtu.dk/material/2YCl3-1-2-1_-1_1_0-0_0,No,,4.985,1528118.0,,No,p-62m,79,16,Y2Cl6-7a926d84d193,2,2,,YCl3,AB3,original24,9.681,42.02,1,-1,1,0,0,1.0,0,5.112617177,2YCl3-1-2-1_-1_1_0-0_0,0,2YCl3-1,0
Y2Cl6-7a926d84d193-2-1_0_0_1-0.04_-0.67,2YCl3-1,3.131,Y4Cl12,7.921,Unstable,https://bidb.fysik.dtu.dk/material/2YCl3-1-2-1_0_0_1-0.04_-0.67,No,,4.962,1528118.0,,Yes,p-1,2,16,Y2Cl6-7a926d84d193,2,2,,YCl3,AB3,original24,9.119,42.02,1,0,0,1,0,1.0,0.04,5.112617177,2YCl3-1-2-1_0_0_1-0.04_-0.67,0,2YCl3-1,-0.67
Y2Cl6-7a926d84d193-2-1_0_0_1-0.29_0.33,2YCl3-1,3.637,Y4Cl12,5.837,Unstable,https://bidb.fysik.dtu.dk/material/2YCl3-1-2-1_0_0_1-0.29_0.33,No,,5.002,1528118.0,,Yes,p-1,2,16,Y2Cl6-7a926d84d193,2,2,,YCl3,AB3,original24,9.624,42.02,1,0,0,1,0,1.0,0.29,5.112617177,2YCl3-1-2-1_0_0_1-0.29_0.33,0,2YCl3-1,0.33
Y2Cl6-7a926d84d193-2-1_0_0_1-0.33_-0.33,2YCl3-1,3.094,Y4Cl12,8.047,Stable,https://bidb.fysik.dtu.dk/material/2YCl3-1-2-1_0_0_1-0.33_-0.33,No,,4.998,1528118.0,,Yes,p-3,66,16,Y2Cl6-7a926d84d193,2,2,,YCl3,AB3,original24,9.081,42.02,1,0,0,1,0,1.0,0.33,5.112617177,2YCl3-1-2-1_0_0_1-0.33_-0.33,1,2YCl3-1,-0.33
Y2Cl6-7a926d84d193-2-1_0_0_1-0_-0.68,2YCl3-1,3.111,Y4Cl12,8.013,Unstable,https://bidb.fysik.dtu.dk/material/2YCl3-1-2-1_0_0_1-0_-0.68,No,,4.963,1528118.0,,Yes,c2/m11,18,16,Y2Cl6-7a926d84d193,2,2,,YCl3,AB3,original24,9.099,42.02,1,0,0,1,0,1.0,0,5.112617177,2YCl3-1-2-1_0_0_1-0_-0.68,0,2YCl3-1,-0.68
Y2Cl6-7a926d84d193-2-1_0_0_1-0_0,2YCl3-1,3.262,Y4Cl12,7.388,Stable,https://bidb.fysik.dtu.dk/material/2YCl3-1-2-1_0_0_1-0_0,No,,5.004,1528118.0,,Yes,p-31m,71,16,Y2Cl6-7a926d84d193,2,2,,YCl3,AB3,original24,9.25,42.02,1,0,0,1,0,1.0,0,5.112617177,2YCl3-1-2-1_0_0_1-0_0,1,2YCl3-1,0
Y2I6-4040d3dcb2dd-2-1_-1_1_0-0.02_-0.31,2YI3-1,3.54,Y4I12,9.628,Unstable,https://bidb.fysik.dtu.dk/material/2YI3-1-2-1_-1_1_0-0.02_-0.31,No,,2.697,2206574.0,170773.0,No,p1,1,16,Y2I6-4040d3dcb2dd,2,2,,YI3,AB3,original24,10.593,51.473,1,-1,1,0,0,1.0,0.02,2.755744607,2YI3-1-2-1_-1_1_0-0.02_-0.31,0,2YI3-1,-0.31
Y2I6-4040d3dcb2dd-2-1_-1_1_0-0.33_-0.33,2YI3-1,4.198,Y4I12,6.668,Unverified,https://bidb.fysik.dtu.dk/material/2YI3-1-2-1_-1_1_0-0.33_-0.33,No,,2.715,2206574.0,170773.0,No,p321,68,16,Y2I6-4040d3dcb2dd,2,2,,YI3,AB3,original24,11.251,51.473,1,-1,1,0,0,1.0,0.33,2.755744607,2YI3-1-2-1_-1_1_0-0.33_-0.33,2,2YI3-1,-0.33
Y2I6-4040d3dcb2dd-2-1_-1_1_0-0_-0.33,2YI3-1,3.533,Y4I12,9.67,Stable,https://bidb.fysik.dtu.dk/material/2YI3-1-2-1_-1_1_0-0_-0.33,No,,2.697,2206574.0,170773.0,No,cm11,13,16,Y2I6-4040d3dcb2dd,2,2,,YI3,AB3,original24,10.586,51.473,1,-1,1,0,0,1.0,0,2.755744607,2YI3-1-2-1_-1_1_0-0_-0.33,1,2YI3-1,-0.33
Y2I6-4040d3dcb2dd-2-1_-1_1_0-0_0,2YI3-1,4.219,Y4I12,6.159,Unverified,https://bidb.fysik.dtu.dk/material/2YI3-1-2-1_-1_1_0-0_0,No,,2.69,2206574.0,170773.0,No,p-62m,79,16,Y2I6-4040d3dcb2dd,2,2,,YI3,AB3,original24,11.271,51.473,1,-1,1,0,0,1.0,0,2.755744607,2YI3-1-2-1_-1_1_0-0_0,2,2YI3-1,0
Y2I6-4040d3dcb2dd-2-1_0_0_1-0.02_-0.67,2YI3-1,3.556,Y4I12,9.528,Unstable,https://bidb.fysik.dtu.dk/material/2YI3-1-2-1_0_0_1-0.02_-0.67,No,,2.659,2206574.0,170773.0,Yes,p-1,2,16,Y2I6-4040d3dcb2dd,2,2,,YI3,AB3,original24,10.608,51.473,1,0,0,1,0,1.0,0.02,2.755744607,2YI3-1-2-1_0_0_1-0.02_-0.67,0,2YI3-1,-0.67
Y2I6-4040d3dcb2dd-2-1_0_0_1-0.31_0.33,2YI3-1,4.198,Y4I12,6.668,Unverified,https://bidb.fysik.dtu.dk/material/2YI3-1-2-1_0_0_1-0.31_0.33,No,,2.71,2206574.0,170773.0,Yes,p-1,2,16,Y2I6-4040d3dcb2dd,2,2,,YI3,AB3,original24,11.251,51.473,1,0,0,1,0,1.0,0.31,2.755744607,2YI3-1-2-1_0_0_1-0.31_0.33,2,2YI3-1,0.33
Y2I6-4040d3dcb2dd-2-1_0_0_1-0.33_-0.33,2YI3-1,3.495,Y4I12,9.938,Stable,https://bidb.fysik.dtu.dk/material/2YI3-1-2-1_0_0_1-0.33_-0.33,No,,2.704,2206574.0,170773.0,Yes,p-3,66,16,Y2I6-4040d3dcb2dd,2,2,,YI3,AB3,original24,10.547,51.473,1,0,0,1,0,1.0,0.33,2.755744607,2YI3-1-2-1_0_0_1-0.33_-0.33,1,2YI3-1,-0.33
Y2I6-4040d3dcb2dd-2-1_0_0_1-0_-0.68,2YI3-1,3.543,Y4I12,9.581,Stable,https://bidb.fysik.dtu.dk/material/2YI3-1-2-1_0_0_1-0_-0.68,No,,2.657,2206574.0,170773.0,Yes,c2/m11,18,16,Y2I6-4040d3dcb2dd,2,2,,YI3,AB3,original24,10.596,51.473,1,0,0,1,0,1.0,0,2.755744607,2YI3-1-2-1_0_0_1-0_-0.68,1,2YI3-1,-0.68
Y2I6-4040d3dcb2dd-2-1_0_0_1-0_0,2YI3-1,3.581,Y4I12,9.405,Stable,https://bidb.fysik.dtu.dk/material/2YI3-1-2-1_0_0_1-0_0,No,,2.716,2206574.0,170773.0,Yes,p-31m,71,16,Y2I6-4040d3dcb2dd,2,2,,YI3,AB3,original24,10.634,51.473,1,0,0,1,0,1.0,0,2.755744607,2YI3-1-2-1_0_0_1-0_0,1,2YI3-1,0
Y2Te6-44ad14fa5d16-2-1_0_0_1--0.5_-0.5,2YTe3-1,4.171,Y4Te12,20.662,Unverified,https://bidb.fysik.dtu.dk/material/2YTe3-1-2-1_0_0_1--0.5_-0.5,No,,0.0,,653175.0,Yes,p4/mmm,61,16,Y2Te6-44ad14fa5d16,2,2,,YTe3,AB3,original24,22.459,18.761,1,0,0,1,0,1.0,-0.5,0.0,2YTe3-1-2-1_0_0_1--0.5_-0.5,2,2YTe3-1,-0.5
Y2Te6-44ad14fa5d16-2-1_0_0_1-0_-0.5,2YTe3-1,3.79,Y4Te12,26.337,Stable,https://bidb.fysik.dtu.dk/material/2YTe3-1-2-1_0_0_1-0_-0.5,No,,0.0,,653175.0,Yes,pmma,41,16,Y2Te6-44ad14fa5d16,2,2,,YTe3,AB3,original24,22.078,18.761,1,0,0,1,0,1.0,0,0.0,2YTe3-1-2-1_0_0_1-0_-0.5,1,2YTe3-1,-0.5
Y2Te6-44ad14fa5d16-2-1_0_0_1-0_0,2YTe3-1,4.171,Y4Te12,20.681,Unverified,https://bidb.fysik.dtu.dk/material/2YTe3-1-2-1_0_0_1-0_0,No,,0.0,,653175.0,Yes,p4/nmm,64,16,Y2Te6-44ad14fa5d16,2,2,,YTe3,AB3,original24,22.459,18.761,1,0,0,1,0,1.0,0,0.0,2YTe3-1-2-1_0_0_1-0_0,2,2YTe3-1,0
Zr2Br6-e33da2247ac2-2--1_0_0_-1-Iz--0.27_0,2ZrBr3-2,3.776,Zr4Br12,9.244,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2--1_0_0_-1-Iz--0.27_0,Yes,,,,,Yes,c2/m11,18,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.646,37.415,-1,0,0,-1,1,-1.0,-0.27,0.0,2ZrBr3-1-2--1_0_0_-1-Iz--0.27_0,0,2ZrBr3-2,0
Zr2Br6-e33da2247ac2-2--1_0_0_-1-Iz-0.03_0.33,2ZrBr3-2,3.321,Zr4Br12,12.009,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2--1_0_0_-1-Iz-0.03_0.33,Yes,,,,,Yes,p-1,2,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.192,37.415,-1,0,0,-1,1,-1.0,0.03,0.0,2ZrBr3-1-2--1_0_0_-1-Iz-0.03_0.33,0,2ZrBr3-2,0.33
Zr2Br6-e33da2247ac2-2--1_0_0_-1-Iz-0.33_-0.33,2ZrBr3-2,3.282,Zr4Br12,12.202,Stable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2--1_0_0_-1-Iz-0.33_-0.33,Yes,,0.0,,,Yes,p-3,66,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.153,37.415,-1,0,0,-1,1,-1.0,0.33,0.0,2ZrBr3-1-2--1_0_0_-1-Iz-0.33_-0.33,1,2ZrBr3-2,-0.33
Zr2Br6-e33da2247ac2-2--1_0_0_-1-Iz-0.33_0,2ZrBr3-2,3.306,Zr4Br12,12.078,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2--1_0_0_-1-Iz-0.33_0,Yes,,,,,Yes,c2/m11,18,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.177,37.415,-1,0,0,-1,1,-1.0,0.33,0.0,2ZrBr3-1-2--1_0_0_-1-Iz-0.33_0,0,2ZrBr3-2,0
Zr2Br6-e33da2247ac2-2--1_0_0_-1-Iz-0.5_0,2ZrBr3-2,3.637,Zr4Br12,9.959,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2--1_0_0_-1-Iz-0.5_0,Yes,,,,,Yes,c2/m11,18,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.508,37.415,-1,0,0,-1,1,-1.0,0.5,0.0,2ZrBr3-1-2--1_0_0_-1-Iz-0.5_0,0,2ZrBr3-2,0
Zr2Br6-e33da2247ac2-2--1_0_0_-1-Iz-0_-0.36,2ZrBr3-2,3.795,Zr4Br12,9.093,Unverified,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2--1_0_0_-1-Iz-0_-0.36,Yes,,,,,Yes,c2/m11,18,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.666,37.415,-1,0,0,-1,1,-1.0,0,0.0,2ZrBr3-1-2--1_0_0_-1-Iz-0_-0.36,2,2ZrBr3-2,-0.36
Zr2Br6-e33da2247ac2-2--1_0_0_-1-Iz-0_0.32,2ZrBr3-2,3.306,Zr4Br12,12.08,Stable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2--1_0_0_-1-Iz-0_0.32,Yes,,0.0,,,Yes,c2/m11,18,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.177,37.415,-1,0,0,-1,1,-1.0,0,0.0,2ZrBr3-1-2--1_0_0_-1-Iz-0_0.32,1,2ZrBr3-2,0.32
Zr2Br6-e33da2247ac2-2--1_0_0_-1-Iz-0_0,2ZrBr3-2,3.4,Zr4Br12,11.415,Stable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2--1_0_0_-1-Iz-0_0,Yes,,0.0,,,Yes,p-31m,71,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.271,37.415,-1,0,0,-1,1,-1.0,0,0.0,2ZrBr3-1-2--1_0_0_-1-Iz-0_0,1,2ZrBr3-2,0
Zr2Br6-e33da2247ac2-2-1_0_0_1-0.32_-0.68,2ZrBr3-2,3.311,Zr4Br12,12.014,Stable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2-1_0_0_1-0.32_-0.68,Yes,,0.0,,,No,cm11,13,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.182,37.415,1,0,0,1,0,1.0,0.32,0.0,2ZrBr3-1-2-1_0_0_1-0.32_-0.68,1,2ZrBr3-2,-0.68
Zr2Br6-e33da2247ac2-2-1_0_0_1-0.33_-0.33,2ZrBr3-2,3.79,Zr4Br12,9.141,Unverified,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2-1_0_0_1-0.33_-0.33,Yes,,,,,No,p321,68,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.661,37.415,1,0,0,1,0,1.0,0.33,0.0,2ZrBr3-1-2-1_0_0_1-0.33_-0.33,2,2ZrBr3-2,-0.33
Zr2Br6-e33da2247ac2-2-1_0_0_1-0.33_-0.68,2ZrBr3-2,3.311,Zr4Br12,12.011,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2-1_0_0_1-0.33_-0.68,Yes,,,,,No,cm11,13,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.182,37.415,1,0,0,1,0,1.0,0.33,0.0,2ZrBr3-1-2-1_0_0_1-0.33_-0.68,0,2ZrBr3-2,-0.68
Zr2Br6-e33da2247ac2-2-1_0_0_1-0.3_-0.67,2ZrBr3-2,3.321,Zr4Br12,11.966,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2-1_0_0_1-0.3_-0.67,Yes,,,,,No,p1,1,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.192,37.415,1,0,0,1,0,1.0,0.3,0.0,2ZrBr3-1-2-1_0_0_1-0.3_-0.67,0,2ZrBr3-2,-0.67
Zr2Br6-e33da2247ac2-2-1_0_0_1-0.52_0,2ZrBr3-2,3.445,Zr4Br12,11.143,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2-1_0_0_1-0.52_0,Yes,,,,,No,cm11,13,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.316,37.415,1,0,0,1,0,1.0,0.52,0.0,2ZrBr3-1-2-1_0_0_1-0.52_0,0,2ZrBr3-2,0
Zr2Br6-e33da2247ac2-2-1_0_0_1-0.5_0,2ZrBr3-2,3.44,Zr4Br12,11.133,Unstable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2-1_0_0_1-0.5_0,Yes,,,,,No,cm2e,36,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.311,37.415,1,0,0,1,0,1.0,0.5,0.0,2ZrBr3-1-2-1_0_0_1-0.5_0,0,2ZrBr3-2,0
Zr2Br6-e33da2247ac2-2-1_0_0_1-0.68_0,2ZrBr3-2,3.316,Zr4Br12,12.015,Stable,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2-1_0_0_1-0.68_0,Yes,,0.0,,,No,cm11,13,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.187,37.415,1,0,0,1,0,1.0,0.68,0.0,2ZrBr3-1-2-1_0_0_1-0.68_0,1,2ZrBr3-2,0
Zr2Br6-e33da2247ac2-2-1_0_0_1-0_0,2ZrBr3-2,3.835,Zr4Br12,8.958,Unverified,https://bidb.fysik.dtu.dk/material/2ZrBr3-1-2-1_0_0_1-0_0,Yes,,,,,No,p-62m,79,16,Zr2Br6-e33da2247ac2,2,2,,ZrBr3,AB3,original24,10.706,37.415,1,0,0,1,0,1.0,0,0.0,2ZrBr3-1-2-1_0_0_1-0_0,2,2ZrBr3-2,0
Zr2Cl6-953c899ee7d7-2--1_0_0_-1-Iz--0.26_0,2ZrCl3-2,3.558,Zr4Cl12,8.584,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2--1_0_0_-1-Iz--0.26_0,Yes,,,,,Yes,c2/m11,18,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.989,33.976,-1,0,0,-1,1,-1.0,-0.26,0.0,2ZrCl3-1-2--1_0_0_-1-Iz--0.26_0,0,2ZrCl3-2,0
Zr2Cl6-953c899ee7d7-2--1_0_0_-1-Iz-0.04_0.33,2ZrCl3-2,3.183,Zr4Cl12,10.662,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2--1_0_0_-1-Iz-0.04_0.33,Yes,,,,,Yes,p-1,2,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.613,33.976,-1,0,0,-1,1,-1.0,0.04,0.0,2ZrCl3-1-2--1_0_0_-1-Iz-0.04_0.33,0,2ZrCl3-2,0.33
Zr2Cl6-953c899ee7d7-2--1_0_0_-1-Iz-0.32_0,2ZrCl3-2,3.168,Zr4Cl12,10.737,Stable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2--1_0_0_-1-Iz-0.32_0,Yes,,0.0,,,Yes,c2/m11,18,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.599,33.976,-1,0,0,-1,1,-1.0,0.32,0.0,2ZrCl3-1-2--1_0_0_-1-Iz-0.32_0,1,2ZrCl3-2,0
Zr2Cl6-953c899ee7d7-2--1_0_0_-1-Iz-0.33_-0.33,2ZrCl3-2,3.143,Zr4Cl12,10.828,Stable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2--1_0_0_-1-Iz-0.33_-0.33,Yes,,0.0,,,Yes,p-3,66,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.574,33.976,-1,0,0,-1,1,-1.0,0.33,0.0,2ZrCl3-1-2--1_0_0_-1-Iz-0.33_-0.33,1,2ZrCl3-2,-0.33
Zr2Cl6-953c899ee7d7-2--1_0_0_-1-Iz-0.5_0,2ZrCl3-2,3.459,Zr4Cl12,9.122,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2--1_0_0_-1-Iz-0.5_0,Yes,,,,,Yes,c2/m11,18,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.89,33.976,-1,0,0,-1,1,-1.0,0.5,0.0,2ZrCl3-1-2--1_0_0_-1-Iz-0.5_0,0,2ZrCl3-2,0
Zr2Cl6-953c899ee7d7-2--1_0_0_-1-Iz-0_-0.37,2ZrCl3-2,3.598,Zr4Cl12,8.397,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2--1_0_0_-1-Iz-0_-0.37,Yes,,,,,Yes,c2/m11,18,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,10.028,33.976,-1,0,0,-1,1,-1.0,0,0.0,2ZrCl3-1-2--1_0_0_-1-Iz-0_-0.37,0,2ZrCl3-2,-0.37
Zr2Cl6-953c899ee7d7-2--1_0_0_-1-Iz-0_0.32,2ZrCl3-2,3.166,Zr4Cl12,10.735,Stable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2--1_0_0_-1-Iz-0_0.32,Yes,,0.0,,,Yes,c2/m11,18,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.596,33.976,-1,0,0,-1,1,-1.0,0,0.0,2ZrCl3-1-2--1_0_0_-1-Iz-0_0.32,1,2ZrCl3-2,0.32
Zr2Cl6-953c899ee7d7-2--1_0_0_-1-Iz-0_0,2ZrCl3-2,3.272,Zr4Cl12,10.144,Stable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2--1_0_0_-1-Iz-0_0,Yes,,0.0,,,Yes,p-31m,71,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.702,33.976,-1,0,0,-1,1,-1.0,0,0.0,2ZrCl3-1-2--1_0_0_-1-Iz-0_0,1,2ZrCl3-2,0
Zr2Cl6-953c899ee7d7-2-1_0_0_1-0.32_-0.68,2ZrCl3-2,3.173,Zr4Cl12,10.666,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2-1_0_0_1-0.32_-0.68,Yes,,,,,No,cm11,13,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.603,33.976,1,0,0,1,0,1.0,0.32,0.0,2ZrCl3-1-2-1_0_0_1-0.32_-0.68,0,2ZrCl3-2,-0.68
Zr2Cl6-953c899ee7d7-2-1_0_0_1-0.32_0,2ZrCl3-2,3.178,Zr4Cl12,10.668,Stable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2-1_0_0_1-0.32_0,Yes,,0.0,,,No,cm11,13,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.608,33.976,1,0,0,1,0,1.0,0.32,0.0,2ZrCl3-1-2-1_0_0_1-0.32_0,1,2ZrCl3-2,0
Zr2Cl6-953c899ee7d7-2-1_0_0_1-0.33_-0.33,2ZrCl3-2,3.578,Zr4Cl12,8.44,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2-1_0_0_1-0.33_-0.33,Yes,,,,,No,p321,68,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,10.008,33.976,1,0,0,1,0,1.0,0.33,0.0,2ZrCl3-1-2-1_0_0_1-0.33_-0.33,0,2ZrCl3-2,-0.33
Zr2Cl6-953c899ee7d7-2-1_0_0_1-0.3_-0.67,2ZrCl3-2,3.183,Zr4Cl12,10.623,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2-1_0_0_1-0.3_-0.67,Yes,,,,,No,p1,1,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.613,33.976,1,0,0,1,0,1.0,0.3,0.0,2ZrCl3-1-2-1_0_0_1-0.3_-0.67,0,2ZrCl3-2,-0.67
Zr2Cl6-953c899ee7d7-2-1_0_0_1-0.48_0,2ZrCl3-2,3.292,Zr4Cl12,10.022,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2-1_0_0_1-0.48_0,Yes,,,,,No,cm11,13,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.722,33.976,1,0,0,1,0,1.0,0.48,0.0,2ZrCl3-1-2-1_0_0_1-0.48_0,0,2ZrCl3-2,0
Zr2Cl6-953c899ee7d7-2-1_0_0_1-0.5_0,2ZrCl3-2,3.292,Zr4Cl12,10.013,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2-1_0_0_1-0.5_0,Yes,,,,,No,cm2e,36,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,9.722,33.976,1,0,0,1,0,1.0,0.5,0.0,2ZrCl3-1-2-1_0_0_1-0.5_0,0,2ZrCl3-2,0
Zr2Cl6-953c899ee7d7-2-1_0_0_1-0_0,2ZrCl3-2,3.627,Zr4Cl12,8.263,Unstable,https://bidb.fysik.dtu.dk/material/2ZrCl3-1-2-1_0_0_1-0_0,Yes,,,,,No,p-62m,79,16,Zr2Cl6-953c899ee7d7,2,2,,ZrCl3,AB3,original24,10.058,33.976,1,0,0,1,0,1.0,0,0.0,2ZrCl3-1-2-1_0_0_1-0_0,0,2ZrCl3-2,0
Zr2I6-c24a780cd241-2--1_0_0_-1-Iz--0.28_0,2ZrI3-2,4.131,Zr4I12,9.1,Unverified,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2--1_0_0_-1-Iz--0.28_0,Yes,,,,,Yes,c2/m11,18,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.554,43.65,-1,0,0,-1,1,-1.0,-0.28,0.0,2ZrI3-1-2--1_0_0_-1-Iz--0.28_0,2,2ZrI3-2,0
Zr2I6-c24a780cd241-2--1_0_0_-1-Iz-0.03_0.33,2ZrI3-2,3.588,Zr4I12,12.457,Unstable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2--1_0_0_-1-Iz-0.03_0.33,Yes,,,,,Yes,p-1,2,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,11.011,43.65,-1,0,0,-1,1,-1.0,0.03,0.0,2ZrI3-1-2--1_0_0_-1-Iz-0.03_0.33,0,2ZrI3-2,0.33
Zr2I6-c24a780cd241-2--1_0_0_-1-Iz-0.33_-0.33,2ZrI3-2,3.558,Zr4I12,12.646,Stable,https://bidb.fysik.dtu.dk/material/2ZrI3-1-2--1_0_0_-1-Iz-0.33_-0.33,Yes,,0.0,,,Yes,p-3,66,16,Zr2I6-c24a780cd241,2,2,,ZrI3,AB3,original24,10.981,43.65,-1,0,0,-1,1,-1.0,0.33,0.0,2ZrI3-1-2--1_0_0_-1-Iz-0.33_-0.33,1,2ZrI3-2,-0.33
